OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
GB-BV-113	35	0	1269.44981	322.07930	970.56877	349.73128
GB-BV-113	35	1	1134.77323	361.31278	848.92937	388.26432
GB-BV-113	36	0	1397.27138	392.77093	1234.58736	419.65639
GB-BV-113	36	1	1238.90706	403.85463	1087.79554	430.75771
GB-BV-113	37	0	408.67658	266.96916	295.85502	298.88987
GB-BV-113	37	1	587.72119	267.70485	439.94424	299.48899
GB-BV-113	38	0	1008.69888	197.24229	831.17100	222.55066
GB-BV-113	38	1	1168.25279	181.46256	987.96654	203.55066
GB-BV-113	39	0	1727.56877	748.65198	1570.84758	821.58590
GB-BV-113	39	1	1673.59108	704.16740	1492.03717	770.66079
GB-BV-113	40	0	956.27509	201.54626	710.13011	234.46696
GB-BV-113	40	1	899.94796	93.34361	642.11524	132.82379
GB-BV-113	41	0	1264.63569	689.80176	950.49442	729.12775
GB-BV-113	41	1	1412.77323	664.87665	1074.35316	712.24229
GB-BV-113	42	0	1367.62454	723.97357	994.58364	770.33921
GB-BV-113	42	1	1489.85502	745.09251	1088.56134	800.59471
GB-BV-113	43	0	419.78067	218.42731	382.34201	250.21145
GB-BV-113	43	1	589.60967	189.73128	526.21561	219.46256
GB-BV-057	0	0	1426.40084	358.65672	670.89192	376.79104
GB-BV-057	1	0	735.40520	654.56828	605.13755	652.95154
GB-BV-057	1	1	664.92193	648.72687	544.17100	649.80617
GB-BV-057	2	0	813.89963	676.55947	658.28625	676.77093
GB-BV-057	2	1	897.02230	655.44053	753.00743	658.04846
GB-BV-057	3	0	597.91078	694.03965	418.97026	686.60793
GB-BV-057	3	1	684.75093	650.00441	506.85130	654.70485
GB-BV-057	4	0	726.50186	657.26872	598.64684	655.64758
GB-BV-057	4	1	635.86989	650.75771	520.87732	648.75771
GB-BV-057	5	0	891.06691	606.99559	794.37918	610.49339
GB-BV-057	5	1	832.33086	608.04405	734.00743	609.89427
GB-BV-057	6	0	399.60595	555.26872	267.47212	559.18502
GB-BV-057	6	1	290.31227	563.20705	161.15242	569.96916
GB-BV-057	7	0	332.10409	457.29956	303.69145	470.54185
GB-BV-057	7	1	265.33829	448.31278	236.33086	462.75330
GB-BV-057	8	0	871.69888	501.78414	840.15985	505.66079
GB-BV-057	8	1	915.41636	513.01762	889.08178	516.89427
GB-BV-057	9	0	1051.37546	493.28634	1014.10781	496.65198
GB-BV-057	9	1	988.47584	480.85463	950.16729	485.71806
GB-BV-057	10	0	913.35316	458.26432	876.76208	462.14978
GB-BV-057	10	1	858.18587	456.61674	822.78439	462.89868
GB-BV-057	11	0	376.76952	502.15859	357.21561	509.53744
GB-BV-057	11	1	294.53903	488.67841	288.36803	498.45374
GB-BV-057	12	0	836.63197	499.74890	833.92193	504.62996
GB-BV-057	12	1	789.19703	514.57709	785.29740	518.11013
GB-BV-057	13	0	945.02602	484.14097	951.49814	487.57709
GB-BV-057	13	1	894.91450	494.92511	907.03717	498.21145
GB-BV-057	14	0	811.31227	566.55507	857.46840	566.57709
GB-BV-057	14	1	799.86245	596.66079	847.35688	593.08811
GB-BV-057	15	0	994.47849	662.37313	951.31689	664.70149
GB-BV-057	16	0	1097.39033	990.17621	659.52416	989.61674
GB-BV-057	16	1	1004.89963	986.28194	584.06320	979.75771
GB-BV-057	17	0	1816.05948	663.28194	1825.27881	691.29956
GB-BV-057	17	1	1761.93309	649.05286	1764.90706	672.57709
GB-BV-057	18	0	1362.24907	613.97797	1370.69145	623.60793
GB-BV-057	18	1	1458.01115	627.75771	1468.98141	639.93392
GB-BV-057	19	0	1143.32342	762.35683	973.53903	768.78855
GB-BV-057	19	1	947.72862	742.03084	792.03346	744.44934
GB-BV-057	20	0	341.34837	350.81343	529.36803	375.85903
GB-BV-057	21	0	1212.16129	454.21830	1353.07940	451.20948
GB-BV-057	22	0	701.85874	486.47577	862.45353	490.04405
GB-BV-057	23	0	482.97398	453.17181	669.73978	463.87665
GB-BV-057	24	0	521.37546	405.77974	505.60595	423.65198
GB-BV-057	24	1	46.69145	211.45374	27.65799	268.45815
GB-BV-057	25	0	393.65056	497.09692	431.81041	503.40969
GB-BV-057	25	1	42.52788	500.70485	125.48327	506.45815
GB-BV-057	26	0	1248.10409	434.15859	1127.50929	438.75330
GB-BV-057	26	1	969.69517	366.03965	829.92193	373.30837
GB-BV-057	27	0	1188.82630	482.53914	1210.55087	485.18633
GB-BV-057	28	0	1335.37918	599.88546	1295.78810	610.63877
GB-BV-057	28	1	1186.87732	569.52423	1134.44981	574.69163
GB-BV-057	29	0	957.84015	362.49339	879.85502	368.89427
GB-BV-057	29	1	782.48699	352.80176	710.73606	363.90308
GB-BV-057	30	0	810.75465	517.48899	729.00372	521.57709
GB-BV-057	30	1	630.66914	499.00881	544.84758	505.74009
GB-BV-057	31	0	730.22677	459.76211	640.30112	468.29075
GB-BV-057	31	1	541.13755	457.76652	446.15985	470.94714
GB-BV-057	32	0	1724.08550	707.51982	1705.67658	735.81938
GB-BV-057	32	1	1297.94424	686.73568	1276.40149	697.67841
GB-BV-057	33	0	648.17100	711.93392	570.68030	708.75330
GB-BV-057	33	1	1244.63197	716.41410	1143.55019	731.18062
GB-BV-125	0	0	1184.63799	483.58209	828.03778	503.73134
GB-BV-125	1	0	921.13011	864.26872	890.08178	863.53744
GB-BV-125	1	1	958.60223	853.33480	930.67658	857.39648
GB-BV-125	2	0	985.91822	553.70485	1167.84387	560.72687
GB-BV-125	2	1	855.52416	533.18943	1039.07063	531.07048
GB-BV-125	3	0	1204.80297	605.17181	1383.83643	629.36564
GB-BV-125	3	1	1341.01115	600.52863	1544.60967	638.29956
GB-BV-125	4	0	664.43866	687.88987	843.27881	665.90308
GB-BV-125	4	1	793.21190	682.19824	969.22677	671.59471
GB-BV-125	5	0	1220.60595	519.45374	1423.30112	539.36123
GB-BV-125	5	1	1343.72862	501.62996	1567.53903	529.17621
GB-BV-125	6	0	1182.57993	626.20264	1392.22305	648.48018
GB-BV-125	6	1	1287.11524	619.31278	1509.85874	651.48018
GB-BV-125	7	0	1167.78810	638.27313	1375.64312	661.18062
GB-BV-125	7	1	1283.17844	627.03965	1504.86245	659.68282
GB-BV-125	8	0	1018.91822	900.23789	961.43494	909.52863
GB-BV-125	8	1	1159.05948	899.63436	1095.26394	932.89427
GB-BV-125	9	0	1654.02233	808.69791	1706.92556	910.34509
GB-BV-125	10	0	1580.80297	762.48899	1462.18587	847.42731
GB-BV-125	10	1	1625.11524	750.35683	1496.98141	840.08811
GB-BV-125	11	0	419.01487	495.58590	482.81784	476.93392
GB-BV-125	11	1	289.83643	439.00441	360.57249	422.31718
GB-BV-125	12	0	1550.47955	745.79736	1633.47584	826.98238
GB-BV-125	12	1	1480.59108	747.59471	1554.51673	818.59471
GB-BV-125	13	0	1742.51301	777.80176	1717.67658	888.43172
GB-BV-125	13	1	1815.22677	720.58590	1816.89963	839.22467
GB-BV-125	14	0	1488.80669	832.57709	1458.38290	916.28634
GB-BV-125	14	1	1544.86617	778.20705	1513.38662	861.15859
GB-BV-125	15	0	1775.63197	859.78855	1740.27881	995.86784
GB-BV-125	15	1	1711.74349	857.98238	1662.06320	990.32599
GB-BV-125	16	0	1800.43494	804.26872	1815.31599	929.88546
GB-BV-125	16	1	1864.52416	786.89427	1883.56877	920.59912
GB-BV-125	17	0	1588.47212	774.95154	1637.57993	863.58590
GB-BV-125	17	1	1518.58364	800.41410	1552.67286	880.81057
GB-BV-125	18	0	1625.08178	592.65639	1478.31599	660.33480
GB-BV-125	18	1	1526.34572	643.43172	1378.98513	706.76652
GB-BV-125	19	0	657.22581	924.75303	761.04467	891.15436
GB-BV-125	20	0	1774.72119	274.77974	1912.71375	297.08811
GB-BV-125	20	1	1263.84758	584.55066	1327.83643	608.47137
GB-BV-125	21	0	834.67990	871.98126	985.79653	862.97244
GB-BV-125	22	0	1609.62825	366.46256	1847.73234	396.13656
GB-BV-125	22	1	1407.34944	458.64758	1611.75836	488.03524
GB-BV-125	23	0	1613.18216	439.86344	1907.06320	479.59471
GB-BV-125	23	1	1432.01115	541.04405	1672.85502	581.44053
GB-BV-125	24	0	1018.36228	940.68357	1013.59801	951.40022
GB-BV-125	25	0	1403.71747	505.50661	1663.04833	541.18943
GB-BV-125	26	0	1657.59108	859.21145	1825.87361	978.97357
GB-BV-041	0	0	1319.62225	368.73134	771.62644	402.98507
GB-BV-041	1	0	1230.89109	636.83168	1276.03960	704.55446
GB-BV-041	2	0	738.26733	564.40594	704.21782	576.39824
GB-BV-041	2	1	767.82178	596.27393	730.05941	610.95930
GB-BV-041	3	0	1099.43564	632.61826	1021.44554	669.21672
GB-BV-041	3	1	1088.44554	662.99010	1009.86139	701.23432
GB-BV-041	4	0	1097.89109	522.90099	898.10891	556.86249
GB-BV-041	4	1	1180.80198	405.90869	962.60396	442.23212
GB-BV-041	5	0	909.01980	587.46205	700.03960	610.81518
GB-BV-041	5	1	793.32673	519.79868	585.75248	539.76018
GB-BV-041	6	0	1198.08911	547.36524	1046.50495	587.35094
GB-BV-041	6	1	1303.63366	527.98790	1160.92079	573.36634
GB-BV-041	7	0	1031.49505	557.56326	855.42574	588.79208
GB-BV-041	7	1	971.37624	390.74477	800.24752	419.79098
GB-BV-041	8	0	900.51485	530.12981	716.83168	554.80748
GB-BV-041	8	1	740.04950	475.29483	554.97030	493.05941
GB-BV-041	9	0	963.96040	586.27173	737.09901	612.19362
GB-BV-041	9	1	930.12871	487.24752	667.00990	519.14521
GB-BV-041	10	0	1649.84158	599.60286	1422.54455	673.60286
GB-BV-041	10	1	1507.11881	572.52255	1276.43564	634.72827
GB-BV-041	11	0	562.51485	543.34323	504.27723	548.39714
GB-BV-041	11	1	643.15842	544.98900	576.92079	552.72167
GB-BV-041	12	0	1130.38614	557.87899	1131.00000	595.77558
GB-BV-041	12	1	1083.45545	554.13861	1082.88119	589.04290
GB-BV-041	13	0	810.36634	681.59406	678.74257	695.06931
GB-BV-041	13	1	407.76238	695.55446	271.67327	678.38614
GB-BV-041	14	0	888.29703	686.14851	749.07921	705.59406
GB-BV-041	14	1	576.30693	647.38614	482.12871	648.22772
GB-BV-041	15	0	407.19603	660.41786	312.61787	646.79603
GB-BV-041	16	0	994.36634	664.62596	815.90099	692.49285
GB-BV-041	16	1	1110.53465	727.79208	939.45545	765.31023
GB-BV-041	17	0	1033.11524	478.48899	920.47584	508.23348
GB-BV-041	17	1	970.06691	475.34361	861.88848	503.29075
GB-BV-041	18	0	1307.30855	530.09251	1237.61338	575.11894
GB-BV-041	18	1	1235.63569	504.18062	1167.13011	545.76211
GB-BV-041	19	0	1238.31227	499.08811	1193.00372	538.72247
GB-BV-041	19	1	1181.50929	470.77974	1136.20074	509.66520
GB-BV-041	20	0	568.92937	482.89868	328.00372	492.54185
GB-BV-041	20	1	452.20074	526.78414	220.49442	526.39207
GB-BV-041	21	0	561.89219	389.20264	283.64312	404.08811
GB-BV-041	21	1	403.79926	378.40529	131.46097	390.18062
GB-BV-041	22	0	455.84015	655.30396	215.13011	641.53744
GB-BV-041	22	1	576.23420	630.74009	340.63197	627.60793
GB-BV-041	23	0	377.85874	556.45374	32.41636	546.11454
GB-BV-041	23	1	502.62454	444.67401	164.21933	452.35242
GB-BV-041	24	0	282.95050	675.30363	27.32673	649.90099
GB-BV-041	24	1	381.86139	627.57646	142.57426	615.44554
GB-BV-041	25	0	741.89219	832.34802	286.79182	821.64758
GB-BV-041	25	1	593.96654	653.54185	173.23048	647.98678
GB-BV-041	26	0	322.22677	356.27753	87.58364	366.58150
GB-BV-041	26	1	436.13011	350.13656	224.98141	367.33040
GB-BV-041	27	0	280.70632	390.23348	290.92937	392.40088
GB-BV-041	27	1	344.05204	367.16740	360.10409	370.29515
GB-BV-041	28	0	1226.43866	269.02203	734.29740	310.18502
GB-BV-041	28	1	1065.43123	326.76211	570.14498	364.51982
GB-BV-041	29	0	983.32714	299.97797	837.00372	329.79295
GB-BV-041	29	1	1141.33457	231.59912	976.25279	263.56388
GB-BV-041	30	0	566.09665	468.03965	295.89591	477.28634
GB-BV-041	30	1	399.13383	459.57709	99.47955	462.45815
GB-BV-041	31	0	1503.43123	763.68722	1003.29368	835.85463
GB-BV-041	31	1	1340.45725	748.25110	858.65428	800.54185
GB-BV-041	32	0	1855.01859	547.01322	1818.28996	630.92511
GB-BV-041	32	1	1767.13755	548.36123	1718.95911	624.48458
GB-BV-041	33	0	1864.68401	505.07489	1819.11896	579.73568
GB-BV-041	33	1	1783.19703	503.12775	1731.68401	575.09251
GB-BV-041	34	0	1121.98513	653.29515	807.01859	688.14978
GB-BV-041	34	1	1238.11896	672.61674	903.07807	717.80617
GB-BV-041	35	0	1069.11524	695.22907	759.07807	727.34802
GB-BV-041	35	1	973.05576	683.84581	656.47584	705.62996
GB-BV-041	36	0	744.60396	544.97030	427.43564	558.98020
GB-BV-041	36	1	656.68317	538.13861	340.40594	545.61386
GB-BV-041	37	0	587.77228	521.20792	505.37624	528.25743
GB-BV-041	37	1	504.30693	504.27723	428.74257	507.76238
GB-BV-041	38	0	943.86139	596.48515	598.77228	609.03960
GB-BV-041	38	1	872.87129	591.13861	513.22772	617.05941
GB-BV-041	39	0	1035.64356	552.52475	932.68317	584.55446
GB-BV-041	39	1	1100.69307	555.79208	992.68317	591.98020
GB-BV-041	40	0	1191.60396	550.17822	1036.94059	590.49505
GB-BV-041	40	1	1137.54455	541.26733	989.11881	576.23762
GB-BV-041	41	0	449.52475	540.72277	267.88119	539.30693
GB-BV-041	41	1	364.87129	543.69307	197.18812	535.74257
GB-BV-041	42	0	1480.00990	387.23762	1223.81188	431.38614
GB-BV-041	42	1	1431.59406	375.35644	1159.05941	418.01980
GB-BV-041	43	0	1355.55446	515.17822	1201.60396	565.06931
GB-BV-041	43	1	1298.22772	509.83168	1150.21782	562.39604
GB-BV-041	44	0	497.48515	647.07921	361.33663	637.54455
GB-BV-041	44	1	433.32673	641.73267	304.60396	630.11881
GB-BV-041	45	0	791.14851	534.81188	661.37624	551.80198
GB-BV-041	45	1	744.21782	530.95050	612.96040	543.48515
GB-BV-041	46	0	874.37624	962.07921	220.99010	951.56436
GB-BV-041	46	1	758.83168	954.35644	82.27723	937.90099
GB-BV-041	47	0	1491.90099	549.90099	1373.62376	607.74257
GB-BV-041	47	1	1444.37624	548.11881	1310.95050	605.66337
GB-BV-041	48	0	1792.87129	532.35644	1699.60396	605.85149
GB-BV-041	48	1	1749.20792	524.63366	1646.13861	599.01980
GB-BV-041	49	0	1705.24752	516.61386	1627.72277	585.95050
GB-BV-041	49	1	1658.61386	509.78218	1576.33663	577.63366
GB-BV-041	50	0	1387.58416	490.47525	1351.62376	539.20792
GB-BV-041	50	1	1351.34653	485.42574	1310.63366	531.48515
GB-BV-041	51	0	544.32673	597.88119	139.60396	592.46535
GB-BV-041	51	1	413.93069	590.45545	8.31683	579.99010
GB-BV-041	52	0	444.22772	542.63366	267.62376	539.00000
GB-BV-041	52	1	365.21782	541.14851	199.30693	535.73267
GB-BV-041	53	0	678.88119	533.42574	544.39604	543.00990
GB-BV-041	53	1	627.19802	528.07921	490.93069	538.55446
GB-BV-041	54	0	816.55446	531.51485	614.19802	549.24752
GB-BV-041	54	1	763.38614	525.87129	563.40594	542.71287
GB-BV-041	55	0	1041.74257	757.48515	507.50495	779.76238
GB-BV-041	55	1	927.68317	759.56436	423.14851	770.55446
GB-BV-041	56	0	314.42574	583.52365	288.35644	571.62816
GB-BV-041	56	1	106.03960	625.17822	103.36634	595.24752
GB-BV-041	57	0	1672.46650	485.14884	1827.09677	549.33958
GB-BV-041	58	0	604.45409	462.46086	691.41191	470.94928
GB-BV-041	59	0	1425.70720	793.03197	1107.69231	859.71334
GB-BV-041	60	0	714.00000	551.18812	807.52475	564.49505
GB-BV-041	60	1	503.70297	551.78218	600.79208	553.80198
GB-BV-041	61	0	892.16832	702.56436	730.29703	726.22772
GB-BV-041	61	1	344.57426	643.58416	221.10891	629.19802
GB-BV-041	62	0	928.07921	721.21782	735.42574	741.27723
GB-BV-041	62	1	1352.65347	758.82178	1184.36634	817.45545
GB-BV-109	0	0	1160.78384	514.08209	644.51836	515.02985
GB-BV-109	1	0	1344.95050	253.06931	1529.10891	255.44554
GB-BV-109	2	0	1555.15842	479.66337	1304.63366	495.84158
GB-BV-109	2	1	1476.74257	467.18812	1211.96040	476.63366
GB-BV-109	3	0	1305.94059	170.90979	1101.34653	162.34983
GB-BV-109	3	1	1145.05941	181.53025	955.80198	179.10671
GB-BV-109	4	0	1238.71287	253.66777	1117.80198	249.60176
GB-BV-109	4	1	1335.84158	232.12321	1225.62376	227.60836
GB-BV-109	5	0	1476.93069	277.05171	1544.02970	282.38834
GB-BV-109	5	1	1513.31683	310.86469	1593.48515	318.59516
GB-BV-109	6	0	1668.07921	198.17492	1549.12871	188.84598
GB-BV-109	6	1	1511.54455	204.00990	1395.11881	196.92519
GB-BV-109	7	0	804.15842	600.54785	625.14851	584.78328
GB-BV-109	7	1	767.17822	605.93399	588.01980	587.92519
GB-BV-109	8	0	1433.35644	314.12871	1424.24752	319.28713
GB-BV-109	8	1	1551.96040	265.89109	1572.05941	263.15842
GB-BV-109	9	0	584.83168	331.17052	452.16832	324.46205
GB-BV-109	9	1	432.60396	283.44334	290.46535	281.35754
GB-BV-109	10	0	524.55446	291.62376	473.22772	289.35094
GB-BV-109	10	1	413.86139	279.84158	359.61386	276.18482
GB-BV-109	11	0	751.55446	321.85479	678.05941	316.16942
GB-BV-109	11	1	644.40594	284.45985	571.48515	283.75138
GB-BV-109	12	0	940.08911	359.52695	889.31683	357.60946
GB-BV-109	12	1	831.15842	320.08251	770.05941	319.90649
GB-BV-109	13	0	844.32673	311.85369	829.26733	311.14411
GB-BV-109	13	1	765.01980	299.43564	743.57426	296.93069
GB-BV-109	14	0	673.26733	272.64356	646.38614	272.05941
GB-BV-109	14	1	585.13861	234.81188	558.45545	238.46535
GB-BV-109	15	0	951.61386	341.24752	803.06931	338.41584
GB-BV-109	15	1	1011.81188	334.51485	871.78218	331.68317
GB-BV-109	16	0	1423.58416	205.80198	1496.12871	202.03960
GB-BV-109	16	1	1604.73267	230.08911	1684.91089	226.86139
GB-BV-109	17	0	1173.19802	566.91749	867.16832	567.84708
GB-BV-109	18	0	1450.37624	372.70297	1440.10891	378.46535
GB-BV-109	18	1	1354.10891	319.93069	1334.00990	323.43564
GB-BV-109	19	0	1183.46535	363.44444	1070.61386	364.35864
GB-BV-109	19	1	1224.90099	348.63256	1122.00000	349.69637
GB-BV-109	20	0	1424.85149	233.17602	1300.57426	229.73487
GB-BV-109	20	1	1370.04950	255.76788	1245.02970	251.87789
GB-BV-109	21	0	1546.15842	89.27833	1350.41584	71.22332
GB-BV-109	21	1	1485.26733	117.25633	1302.59406	105.18592
GB-BV-109	22	0	1310.27723	259.42684	1139.00000	255.49175
GB-BV-109	22	1	1350.67327	268.55336	1175.68317	264.76788
GB-BV-109	23	0	1223.60396	346.28713	1148.42574	347.57426
GB-BV-109	23	1	1253.90099	348.06931	1183.67327	349.95050
GB-BV-109	24	0	1788.12871	380.65897	1883.91089	397.70407
GB-BV-109	25	0	1082.18812	308.22772	935.74257	308.01980
GB-BV-109	25	1	1197.76238	246.98020	1028.90099	247.02970
GB-BV-109	26	0	1164.68317	565.80088	877.73267	566.20902
GB-BV-109	27	0	1003.82178	509.32783	898.05941	507.43014
GB-BV-109	27	1	893.62376	457.26183	795.28713	454.46645
GB-BV-109	28	0	624.97030	381.68317	558.38614	371.35644
GB-BV-109	28	1	777.64356	299.10891	703.03960	295.31683
GB-BV-109	29	0	844.70297	216.63366	887.00000	217.63366
GB-BV-109	29	1	956.98020	240.99010	994.22772	242.58416
GB-BV-109	30	0	860.50495	271.47525	866.33663	271.25743
GB-BV-109	30	1	773.17822	215.93069	767.72277	216.90099
GB-BV-109	31	0	981.54455	162.68317	958.68317	162.88119
GB-BV-109	31	1	1125.90099	199.21782	1111.05941	197.93069
GB-BV-109	32	0	1032.60050	231.70673	1129.70223	232.92613
GB-BV-109	33	0	631.00990	341.68317	368.42574	332.12871
GB-BV-109	33	1	952.30693	281.28713	731.27723	283.09901
GB-BV-109	34	0	1202.81188	216.52475	1198.42574	214.93069
GB-BV-109	34	1	1429.60396	187.46535	1435.96040	180.00000
GB-BV-109	35	0	833.11881	180.56436	893.40594	182.28713
GB-BV-109	35	1	697.97030	130.06931	763.30693	134.16832
GB-BV-109	36	0	1457.91089	923.98790	746.36634	939.52475
GB-BV-109	36	1	1683.81188	1022.98240	1003.22772	1069.97580
GB-BV-109	37	0	1679.40447	302.44763	1600.79404	301.25689
GB-BV-109	38	0	510.35644	157.15842	528.45545	163.14851
GB-BV-109	38	1	440.25743	104.08911	454.00000	117.00990
GB-BV-109	39	0	551.55446	4.75248	434.62376	23.76238
GB-BV-109	39	1	596.10891	122.77228	452.24752	133.26733
GB-BV-109	40	0	836.72277	303.97030	741.34653	294.57426
GB-BV-109	40	1	925.50495	168.22772	851.40594	166.91089
GB-BV-109	41	0	659.69307	276.54455	643.96040	274.91089
GB-BV-109	41	1	636.92079	216.54455	610.09901	219.66337
GB-BV-109	42	0	1077.00000	220.49505	728.00000	222.89109
GB-BV-109	42	1	889.47525	284.05941	576.11881	287.04950
GB-BV-109	43	0	1512.65347	246.83168	1567.55446	247.20792
GB-BV-109	43	1	1579.38614	210.39604	1642.00990	203.64356
GB-BV-109	44	0	1173.76238	286.12871	770.61386	284.73267
GB-BV-109	44	1	1007.66337	208.33663	634.57426	207.30693
GB-BV-109	45	0	543.87129	154.55446	452.84158	163.08911
GB-BV-109	45	1	642.85149	136.35644	567.49505	145.46535
GB-BV-109	46	0	849.08911	206.27723	744.95050	208.46535
GB-BV-109	46	1	631.81188	161.61386	510.49505	169.65347
GB-BV-109	47	0	1154.78218	337.84708	1201.05941	339.43674
GB-BV-109	47	1	838.64356	294.74257	877.98020	294.04400
GB-BV-109	48	0	1327.97030	646.17712	1057.97030	656.32563
GB-BV-109	48	1	472.34653	533.83938	363.99010	512.02530
GB-BV-109	49	0	1193.13861	541.68097	1012.93069	546.68977
GB-BV-109	49	1	429.92079	454.43674	329.10891	434.33333
GB-BV-109	50	0	660.59406	452.31023	574.00000	443.23322
GB-BV-109	51	0	1008.28713	295.53465	677.06931	294.40594
GB-BV-109	51	1	1519.26733	224.97030	1142.69307	216.11331
GB-BV-109	52	0	1073.00000	509.49285	935.23762	510.73597
GB-BV-109	52	1	753.33663	365.99670	635.21782	354.23102
GB-BV-109	53	0	928.83168	455.97250	767.93069	447.83938
GB-BV-109	53	1	1240.93069	359.00330	1087.87129	363.82398
GB-BV-109	54	0	1245.15842	456.61056	1134.01980	462.38284
GB-BV-109	54	1	965.62376	290.94939	880.58416	290.90099
GB-BV-109	55	0	1265.70297	388.12981	1214.92079	392.24752
GB-BV-109	55	1	993.62376	320.81408	941.82178	320.67327
GB-BV-053	0	0	1271.26967	360.67164	642.68625	392.91045
GB-BV-053	1	0	691.45545	957.43014	329.85149	931.10671
GB-BV-053	1	1	666.05941	993.18812	289.75248	960.88009
GB-BV-053	2	0	1521.67327	794.87019	1256.78218	835.38944
GB-BV-053	2	1	1348.74257	797.29703	1065.47525	826.89549
GB-BV-053	3	0	851.91089	489.58746	934.11881	501.02750
GB-BV-053	3	1	969.53465	473.87789	1050.70297	488.45985
GB-BV-053	4	0	864.87129	748.32783	462.11881	740.80748
GB-BV-053	4	1	760.76238	768.52585	346.24752	753.96480
GB-BV-053	5	0	803.52475	631.19362	695.90099	635.33443
GB-BV-053	6	0	750.95050	628.94939	666.19802	630.99560
GB-BV-053	7	0	1162.08911	669.96480	1088.77228	689.66667
GB-BV-053	7	1	1209.16832	676.39824	1139.86139	698.94279
GB-BV-053	8	0	248.31683	766.33663	181.78218	739.00990
GB-BV-053	9	0	1045.64356	601.01210	817.58416	611.50825
GB-BV-053	9	1	1108.91089	594.57866	878.02970	606.42134
GB-BV-053	10	0	1440.07921	556.89549	1348.63366	583.89439
GB-BV-053	10	1	1376.06931	521.58636	1278.53465	542.89989
GB-BV-053	11	0	1001.72277	542.68867	983.24752	556.86249
GB-BV-053	11	1	1035.73267	524.58526	1020.22772	539.35754
GB-BV-053	12	0	1111.16832	476.76788	1152.57426	493.76788
GB-BV-053	12	1	1066.61386	462.85369	1107.27723	479.10561
GB-BV-053	13	0	1318.55446	502.00440	1251.23762	522.13861
GB-BV-053	13	1	1268.05941	524.29703	1200.89109	544.13201
GB-BV-053	14	0	786.20844	469.82800	859.25310	481.14002
GB-BV-053	15	0	1220.04950	704.22552	1077.14851	724.94829
GB-BV-053	15	1	629.81188	757.81628	444.24752	744.12211
GB-BV-053	16	0	879.46535	795.39054	632.87129	792.59516
GB-BV-053	16	1	1714.77228	716.89439	1516.11881	765.04400
GB-BV-053	17	0	713.58416	526.13751	694.17822	532.16282
GB-BV-053	17	1	549.93069	517.84708	529.96040	520.92519
GB-BV-053	18	0	857.51485	296.31133	489.87129	311.55446
GB-BV-053	18	1	1236.79208	251.23322	874.84158	264.53025
GB-BV-053	19	0	1023.97030	472.28823	947.88119	486.03520
GB-BV-053	19	1	822.94059	461.13091	752.95050	469.23212
GB-BV-053	20	0	1187.49380	607.27674	1040.99256	626.32856
GB-BV-088	0	0	1272.54040	398.26866	585.80273	441.97761
GB-BV-088	1	0	1384.48980	936.39560	750.55659	960.13187
GB-BV-088	1	1	1168.38590	935.20879	542.66234	933.00000
GB-BV-088	2	0	1640.07050	827.32967	1409.86642	880.61538
GB-BV-088	2	1	1753.46568	831.48352	1528.01113	891.29670
GB-BV-088	3	0	1185.24490	822.06593	830.35065	829.60440
GB-BV-088	3	1	1322.09091	821.17582	957.99443	842.65934
GB-BV-088	4	0	293.58071	669.07692	220.25974	633.81319
GB-BV-088	4	1	204.23006	674.63736	129.42486	633.35165
GB-BV-088	5	0	967.87013	716.02198	946.34508	714.46154
GB-BV-088	5	1	589.03340	740.47253	520.76067	713.03297
GB-BV-088	6	0	130.61224	314.50549	314.82004	313.59341
GB-BV-088	6	1	332.46753	319.63736	475.41373	316.56044
GB-BV-088	7	0	1112.09833	451.29670	999.57143	452.96703
GB-BV-088	7	1	1028.09091	452.48352	909.03340	452.37363
GB-BV-088	8	0	1169.57328	836.70330	973.65492	849.75824
GB-BV-088	8	1	1852.31911	904.35165	1638.58998	989.80220
GB-BV-088	9	0	1059.08163	642.28571	985.54917	645.39560
GB-BV-088	9	1	986.05751	631.90110	911.04082	632.63736
GB-BV-088	10	0	271.99814	677.91209	125.56586	638.65934
GB-BV-088	10	1	395.48609	666.34066	231.53989	634.50549
GB-BV-088	11	0	428.21336	571.51648	315.50649	550.10989
GB-BV-088	11	1	522.90724	573.59341	410.79406	555.45055
GB-BV-088	12	0	448.00742	675.94505	309.48052	643.51648
GB-BV-088	12	1	554.87199	657.84615	419.61039	634.91209
GB-BV-088	13	0	198.58998	700.28571	63.52505	655.51648
GB-BV-088	13	1	328.31169	691.68132	186.71614	653.43956
GB-BV-088	14	0	1856.17811	591.95604	1644.58256	628.41758
GB-BV-088	14	1	1714.87941	590.47253	1519.90724	621.59341
GB-BV-088	15	0	283.93135	580.60440	152.57885	550.68132
GB-BV-088	15	1	399.10761	573.48352	250.83488	550.08791
GB-BV-088	16	0	156.43785	625.96703	37.10575	589.18681
GB-BV-088	16	1	284.08163	622.40659	156.14100	590.07692
GB-BV-088	17	0	266.52134	623.95604	208.97959	592.01099
GB-BV-088	17	1	361.51206	610.60440	299.51763	581.92308
GB-BV-088	18	0	577.21150	538.46154	522.60668	525.00000
GB-BV-088	18	1	650.82931	546.17582	592.66234	533.60440
GB-BV-088	19	0	434.18924	565.31868	388.80334	545.32967
GB-BV-088	19	1	511.66605	574.51648	459.15584	556.90110
