OpCode	Camera	MovieSeqIndex	StartTimeOffset	Format	Filename	Frames	Rate
CF7-5	0	0	0.00000	1	CF7-5_L8_GX020012_2.MP4	86881	59.94018
CF7-5	1	0	0.00000	1	CF7-5_R8_GX010006_1.MP4	192000	59.94006
CF7-5	1	0	0.00000	1	CF7-5_R8_GX020006_2.MP4	92731	59.94006
CL1-1	0	0	0.00000	1	CL1-1_L10__GX010020_1.MP4	195840	59.94018
CL1-1	0	0	0.00000	1	CL1-1_L10__GX020020_2.MP4	64375	59.94018
CL1-1	1	0	0.00000	1	CL1-1_R10__GX010016_1.MP4	195840	59.94006
CL1-1	1	0	0.00000	1	CL1-1_R10__GX020016_2.MP4	63876	59.94006
CL1-2	0	0	0.00000	1	CL1-2_L6_GX010022_1.MP4	249600	59.94018
CL1-2	0	0	0.00000	1	CL1-2_L6_GX020022_2.MP4	515	59.94018
CL1-2	1	0	0.00000	1	CL1-2_R6_GX010030_1.MP4	218880	59.94006
CL1-2	1	0	0.00000	1	CL1-2_R6_GX020030_2.MP4	32175	59.94006
CL1-3	0	0	0.00000	1	CL1-3_L7_GX010012.MP4	256916	59.94018
CL1-3	1	0	0.00000	1	CL1-3_R7_GX010015_1.MP4	245760	59.94006
CL1-3	1	0	0.00000	1	CL1-3_R7_GX020015_2.MP4	12170	59.94006
CL1-4	0	0	0.00000	1	CL1-4_L5_GX010013_1.MP4	226560	59.94018
CL1-4	0	0	0.00000	1	CL1-4_L5_GX020013_2.MP4	19364	59.94018
CL1-4	1	0	0.00000	1	CL1-4_R5_GX010017_1.MP4	230400	59.94006
CL1-4	1	0	0.00000	1	CL1-4_R5_GX020017_2.MP4	15290	59.94006
CL1-5	0	0	0.00000	1	CL1-5_L3_GX010015.MP4	268725	59.94018
CL1-5	1	0	0.00000	1	CL1-5_R3_GX010016.MP4	266251	59.94006
CL2-1	0	0	0.00000	1	CL2-1_L9_GX010018_1.MP4	192000	59.94018
CL2-1	0	0	0.00000	1	CL2-1_L9_GX020018_2.MP4	94638	59.94018
CL2-1	1	0	0.00000	1	CL2-1_R9_GX010015_1.MP4	192000	59.94006
CL2-1	1	0	0.00000	1	CL2-1_R9_GX020015_2.MP4	94877	59.94006
CL2-2	0	0	0.00000	1	CL2-2_L1_GX010019.MP4	278669	59.94018
CL2-2	1	0	0.00000	1	CL2-2_R1_GX010018.MP4	275987	59.94006
CL2-3	0	0	0.00000	1	CL2-3_L4_GX010019_1.MP4	234240	59.94018
CL2-3	0	0	0.00000	1	CL2-3_L4_GX020019_2.MP4	61682	59.94018
CL2-3	1	0	0.00000	1	CL2-3_R4_GX010018_1.MP4	264960	59.94006
CL2-3	1	0	0.00000	1	CL2-3_R4_GX020018_2.MP4	28982	59.94006
CL2-4	0	0	0.00000	1	CL2-4_L2_GX010018_1.MP4	211200	59.94006
CL2-4	0	0	0.00000	1	CL2-4_L2_GX020018_2.MP4	74551	59.94006
CL2-4	1	0	0.00000	1	CL2-4_R2_GX010014_1.MP4	211200	59.94006
CL2-4	1	0	0.00000	1	CL2-4_R2_GX020014_2.MP4	71698	59.94006
CL2-5	0	0	0.00000	1	CL2-5_L8_GX010015_1.MP4	199680	59.94018
CL2-5	0	0	0.00000	1	CL2-5_L8_GX020015_2.MP4	92332	59.94018
CL2-5	1	0	0.00000	1	CL2-5_R8_GX010010_1.MP4	192000	59.94006
CL2-5	1	0	0.00000	1	CL2-5_R8_GX020010_1.MP4	87185	59.94006
CL3-1	0	0	0.00000	1	CL3-1_L9_GX010019.MP4	269170	59.94018
CL3-1	1	0	0.00000	1	CL3-1_R9_GX010016.MP4	269233	59.94006
CL3-2	0	0	0.00000	1	CL3-2_L2_GX010019_1.MP4	195840	59.94018
CL3-2	0	0	0.00000	1	CL3-2_L2_GX020019_2.MP4	63866	59.94018
CL3-2	1	0	0.00000	1	CL3-2_R2_GX010015_1.MP4	195840	59.94006
CL3-2	1	0	0.00000	1	CL3-2_R2_GX020015_2.MP4	62178	59.94006
CL3-3	0	0	0.00000	1	CL3-3_L4_GX010020_1.MP4	199680	59.94018
CL3-3	0	0	0.00000	1	CL3-3_L4_GX020020_2.MP4	60512	59.94018
CL3-3	1	0	0.00000	1	CL3-3_R4_GX010019_1.MP4	230400	59.94006
CL3-3	1	0	0.00000	1	CL3-3_R4_GX020019_2.MP4	29043	59.94006
CL3-4	0	0	0.00000	1	CL3-4_L1_GX010020.MP4	276893	59.94018
CL3-4	1	0	0.00000	1	CL3-4_R1_GX010019.MP4	276452	59.94006
CL3-5	0	0	0.00000	1	CL3-5_L8_GX010016.MP4	247969	59.94018
CL3-5	1	0	0.00000	1	CL3-5_R8_GX010011.MP4	247808	59.94006
CL4-1	0	0	0.00000	1	CL4-1_L10__GX010021_1.MP4	218880	59.94018
CL4-1	0	0	0.00000	1	CL4-1_L10__GX020021_2.MP4	87569	59.94018
CL4-2	0	0	0.00000	1	CL4-2_L3_GX010016_1.MP4	192000	59.94018
CL4-2	0	0	0.00000	1	CL4-2_L3_GX020016_2.MP4	97367	59.94018
CL4-2	1	0	0.00000	1	CL4-2_R3_GX010017_1.MP4	195840	59.94006
CL4-2	1	0	0.00000	1	CL4-2_R3_GX020017_2.MP4	95697	59.94006
CL4-3	0	0	0.00000	1	CL4-3_L6_GX010023_1.MP4	291841	59.94018
CL4-3	0	0	0.00000	1	CL4-3_L6_GX020023_2.MP4	4439	59.94018
CL4-3	1	0	0.00000	1	CL4-3_R6_GX010031_1.MP4	291840	59.94006
CL4-3	1	0	0.00000	1	CL4-3_R6_GX020031_2.MP4	5254	59.94006
CL4-4	0	0	0.00000	1	CL4-4_L7_GX010013_1.MP4	218880	59.94018
CL4-4	0	0	0.00000	1	CL4-4_L7_GX020013_2.MP4	99248	59.94018
CL4-4	1	0	0.00000	1	CL4-4_R7_GX010016_1.MP4	245760	59.94006
CL4-4	1	0	0.00000	1	CL4-4_R7_GX020016_2.MP4	70156	59.94006
CL4-5	0	0	0.00000	1	CL4-5_L5_GX010014_1.MP4	195840	59.94018
CL4-5	0	0	0.00000	1	CL4-5_L5_GX020014_2.MP4	106074	59.94018
CL4-5	1	0	0.00000	1	CL4-5_R5_GX010018_1.MP4	199680	59.94006
CL4-5	1	0	0.00000	1	CL4-5_R5_GX020018_2.MP4	106060	59.94006
CL5-1	0	0	0.00000	1	CL5-1_R9_GX010018_1.MP4	211200	59.94018
CL5-1	0	0	0.00000	1	CL5-1_R9_GX020018_2.MP4	31916	59.94018
CL5-1	1	0	0.00000	1	CL5-1_L9_GX010021_1.MP4	207360	59.94006
CL5-1	1	0	0.00000	1	CL5-1_L9_GX020021_2.MP4	36312	59.94006
CL5-2	0	0	0.00000	1	CL5-2_L6_GX010025.MP4	264162	59.94018
CL5-2	1	0	0.00000	1	CL5-2_R6_GX010033.MP4	264976	59.94006
CL5-3	0	0	0.00000	1	CL5-3_L1_GX010022.MP4	255931	59.94018
CL5-3	1	0	0.00000	1	CL5-3_R1_GX010021.MP4	254998	59.94006
CL5-4	0	0	0.00000	1	CL5-4_L3_GX010018.MP4	275009	59.94018
CL5-4	1	0	0.00000	1	CL5-4_R3_GX010019.MP4	273231	59.94006
CL5-5	0	0	0.00000	1	CL5-5_L2_GX010021_1.MP4	195840	59.94018
CL5-5	0	0	0.00000	1	CL5-5_L2_GX020021_2.MP4	45248	59.94018
CL5-5	1	0	0.00000	1	CL5-5_R2_GX010017_1.MP4	192000	59.94006
CL5-5	1	0	0.00000	1	CL5-5_R2_GX020017_2.MP4	43205	59.94006
CL6-1	0	0	0.00000	1	CL6-1_L9_GX010020_1.MP4	192000	59.94018
CL6-1	0	0	0.00000	1	CL6-1_L9_GX020020_2.MP4	53836	59.94018
CL6-1	1	0	0.00000	1	CL6-1_R9_GX010017_1.MP4	203520	59.94006
CL6-1	1	0	0.00000	1	CL6-1_R9_GX020017_2.MP4	43658	59.94006
CL6-2	0	0	0.00000	1	CL6-2_L1_GX010021_1.MP4	192000	59.94018
CL6-2	0	0	0.00000	1	CL6-2_L1_GX020021_2.MP4	45114	59.94018
CL6-2	1	0	0.00000	1	CL6-2_R1_GX010020_1.MP4	192000	59.94006
CL6-2	1	0	0.00000	1	CL6-2_R1_GX020020_2.MP4	47291	59.94006
CL6-3	0	0	0.00000	1	CL6-3_L6_GX010024_1.MP4	199680	59.94018
CL6-3	0	0	0.00000	1	CL6-3_L6_GX020024_2.MP4	33416	59.94018
CL6-3	1	0	0.00000	1	CL6-3_R6_GX010032_1.MP4	199680	59.94006
CL6-3	1	0	0.00000	1	CL6-3_R6_GX020032_2.MP4	32316	59.94006
CL6-4	0	0	0.00000	1	CL6-4_R8_GX010012_1.MP4	222720	59.94018
CL6-4	0	0	0.00000	1	CL6-4_R8_GX020012_2.MP4	31812	59.94018
CL6-5	0	0	0.00000	1	CL6-5_L2_GX010020_1.MP4	199680	59.94018
CL6-5	0	0	0.00000	1	CL6-5_L2_GX020020_2.MP4	51744	59.94018
CL6-5	1	0	0.00000	1	CL6-5_R2_GX010016_1.MP4	195840	59.94006
CL6-5	1	0	0.00000	1	CL6-5_R2_GX020016_2.MP4	55178	59.94006
CL7-1	0	0	0.00000	1	CL7-1_L4_GX010021.MP4	277764	59.94018
CL7-1	1	0	0.00000	1	CL7-1_R4_GX010020.MP4	276204	59.94006
CL7-2	0	0	0.00000	1	CL7-2_L3_GX010017.MP4	264609	59.94018
CL7-2	1	0	0.00000	1	CL7-2_R3_GX010018.MP4	266378	59.94006
CL7-3	0	0	0.00000	1	CL7-3_L7_GX010014.MP4	284867	59.94018
CL7-3	1	0	0.00000	1	CL7-3_R7_GX010017.MP4	283055	59.94006
CL7-4	0	0	0.00000	1	CL7-4_L5_GX010015_1.MP4	215040	59.94018
CL7-4	0	0	0.00000	1	CL7-4_L5_GX020015_2.MP4	60444	59.94018
CL7-4	1	0	0.00000	1	CL7-4_R5_GX010020_1.MP4	222720	59.94006
CL7-4	1	0	0.00000	1	CL7-4_R5_GX020020_2.MP4	49922	59.94006
CNB1-1	0	0	0.00000	1	CNB1-1_L10__GX010005_1.MP4	291841	59.94018
CNB1-1	1	0	0.00000	1	CNB1-1_R10__GX010003_1.MP4	291840	59.94006
CNB1-1	1	0	0.00000	1	CNB1-1_R10__GX020003_2.MP4	65735	59.94006
CNB1-2	0	0	0.00000	1	CNB1-2_L2_GX010004_1.MP4	226560	59.94018
CNB1-2	0	0	0.00000	1	CNB1-2_L2_GX020004_2.MP4	114494	59.94018
CNB1-3	0	0	0.00000	1	CNB1-3_L4_10002_1.MP4	291841	59.94018
CNB1-3	1	0	0.00000	1	CNB1-3_R4_10002_1.MP4	291840	59.94006
CNB1-4	0	0	0.00000	1	CNB1-4_L5_GX010002_1.MP4	291841	59.94018
CNB1-4	1	0	0.00000	1	CNB1-4_R5_GX010002_1.MP4	291840	59.94006
CNB1-4	1	0	0.00000	1	CNB1-4_R5_GX020002_2.MP4	45646	59.94006
CNB1-5	0	0	0.00000	1	CNB1-5_L8_GX010002_1.MP4	257281	59.94018
CNB1-5	0	0	0.00000	1	CNB1-5_L8_GX020002_2.MP4	57460	59.94018
CNB2-1	0	0	0.00000	1	CNB2-1_L7_GX010005_1.MP4	234240	59.94018
CNB2-1	1	0	0.00000	1	CNB2-1_R7_GX010003_1.MP4	234240	59.94006
CNB2-2	0	0	0.00000	1	CNB2-2_L6_GX010008.MP4	275233	59.94018
CNB2-2	1	0	0.00000	1	CNB2-2_R6_GX010015.MP4	273410	59.94006
CNB2-3	0	0	0.00000	1	CNB2-3_L9_GX010002_1.MP4	195840	59.94018
CNB2-3	0	0	0.00000	1	CNB2-3_L9_GX020002_2.MP4	56598	59.94018
CNB2-3	1	0	0.00000	1	CNB2-3_R9_GX010002_1.MP4	195840	59.94006
CNB2-3	1	0	0.00000	1	CNB2-3_R9_GX020002_2.MP4	54053	59.94006
CNB2-4	0	0	0.00000	1	CNB2-4_L3_GX010005_1.MP4	215040	59.94018
CNB2-4	0	0	0.00000	1	CNB2-4_L3_GX020005_2.MP4	31200	59.94018
CNB2-4	1	0	0.00000	1	CNB2-4_R3_GX010003_1.MP4	226560	59.94006
CNB2-4	1	0	0.00000	1	CNB2-4_R3_GX020003_2.MP4	17884	59.94006
CNB2-5	0	0	0.00000	1	CNB2-5_L1_GX010004.MP4	252618	59.94018
CNB2-5	1	0	0.00000	1	CNB2-5_R1_GX010002.MP4	251626	59.94006
CNB3-1	0	0	0.00000	1	CNB3-1_L7_GX010006.MP4	269516	59.94006
CNB3-1	1	0	0.00000	1	CNB3-1_R7_GX010004.MP4	255214	59.94006
CNB3-2	0	0	0.00000	1	CNB3-2_L9_GX010003.MP4	262675	59.94018
CNB3-2	1	0	0.00000	1	CNB3-2_R9_GX010003.MP4	261318	59.94006
CNB3-3	0	0	0.00000	1	CNB3-3_L1_GX010005_1.MP4	195840	59.94018
CNB3-3	0	0	0.00000	1	CNB3-3_L1_GX020005_2.MP4	69448	59.94018
CNB3-3	1	0	0.00000	1	CNB3-3_R1_GX010003_1.MP4	195840	59.94006
CNB3-3	1	0	0.00000	1	CNB3-3_R1_GX020003_2.MP4	72726	59.94006
CNB3-4	0	0	0.00000	1	CNB3-4_L4_10003.MP4	273425	59.94018
CNB3-4	1	0	0.00000	1	CNB3-4_R4_10003.MP4	273818	59.94006
CNB3-5	0	0	0.00000	1	CNB3-5_L2_GX010005_1.MP4	195840	59.94018
CNB3-5	0	0	0.00000	1	CNB3-5_L2_GX020005_2.MP4	77623	59.94018
CNB3-5	1	0	0.00000	1	CNB3-5_R2_GX010004_1.MP4	195840	59.94006
CNB3-5	1	0	0.00000	1	CNB3-5_R2_GX020004_2.MP4	75559	59.94006
CNB4-1	0	0	0.00000	1	CNB4-1_L10__GX010006_1.MP4	195840	59.94018
CNB4-1	0	0	0.00000	1	CNB4-1_L10__GX020006_2.MP4	98909	59.94018
CNB4-1	1	0	0.00000	1	CNB4-1_R10__GX010004_1.MP4	195840	59.94006
CNB4-1	1	0	0.00000	1	CNB4-1_R10__GX020004_2.MP4	98313	59.94006
CNB4-2	0	0	0.00000	1	CNB4-2_L6_GX010009_1.MP4	291841	59.94018
CNB4-2	0	0	0.00000	1	CNB4-2_L6_GX020009_2.MP4	6909	59.94018
CNB4-2	1	0	0.00000	1	CNB4-2_R6_GX010016_1.MP4	291840	59.94006
CNB4-2	1	0	0.00000	1	CNB4-2_R6_GX020016_2.MP4	7084	59.94006
CNB4-3	0	0	0.00000	1	CNB4-3_L5_GX010003_1.MP4	192000	59.94018
CNB4-3	0	0	0.00000	1	CNB4-3_L5_GX020003_2.MP4	120965	59.94018
CNB4-3	1	0	0.00000	1	CNB4-3_R5_GX010003_1.MP4	192000	59.94006
CNB4-3	1	0	0.00000	1	CNB4-3_R5_GX020003_2.MP4	121505	59.94006
CNB4-4	0	0	0.00000	1	CNB4-4_L8_GX010003_1.MP4	291841	59.94018
CNB4-4	0	0	0.00000	1	CNB4-4_L8_GX020003_2.MP4	24490	59.94018
CNB4-4	1	0	0.00000	1	CNB4-4_R8_GX010003_1.MP4	291840	59.94006
CNB4-4	1	0	0.00000	1	CNB4-4_R8_GX020003_2.MP4	33782	59.94006
CNB4-5	0	0	0.00000	1	CNB4-5_L3_GX010006_1.MP4	291841	59.94018
CNB4-5	0	0	0.00000	1	CNB4-5_L3_GX020006_2.MP4	34367	59.94018
CNB4-5	1	0	0.00000	1	CNB4-5_R3_GX010004_1.MP4	288000	59.94006
CNB5-1	0	0	0.00000	1	CNB5-1_L1_GX010009_1.MP4	199680	59.94018
CNB5-1	0	0	0.00000	1	CNB5-1_L1_GX020009_2.MP4	46250	59.94018
CNB5-1	1	0	0.00000	1	CNB5-1_R1_GX010008_1.MP4	195840	59.94006
CNB5-1	1	0	0.00000	1	CNB5-1_R1_GX020008_2.MP4	45147	59.94006
CNB5-2	0	0	0.00000	1	CNB5-2_L4_GX010007.MP4	239685	59.94018
CNB5-2	1	0	0.00000	1	CNB5-2_R4_GX010007.MP4	240554	59.94006
CNB5-3	0	0	0.00000	1	CNB5-3_L8_GX010007_1.MP4	192000	59.94018
CNB5-3	0	0	0.00000	1	CNB5-3_L8_GX020007_2.MP4	53853	59.94018
CNB5-5	0	0	0.00000	1	CNB5-5_L10__GX010010.MP4	246615	59.94018
CNB5-5	1	0	0.00000	1	CNB5-5_R10__GX010008.MP4	246103	59.94006
CNB6-1	0	0	0.00000	1	CNB6-1_L1_GX010014_1.MP4	199680	59.94018
CNB6-1	0	0	0.00000	1	CNB6-1_L1_GX020014_2.MP4	77827	59.94018
CNB6-1	1	0	0.00000	1	CNB6-1_R1_GX010013_1.MP4	199680	59.94006
CNB6-1	1	0	0.00000	1	CNB6-1_R1_GX020013_2.MP4	72852	59.94006
CNB6-2	0	0	0.00000	1	CNB6-2_L10__GX010015_1.MP4	192000	59.94018
CNB6-2	0	0	0.00000	1	CNB6-2_L10__GX020015_2.MP4	68346	59.94018
CNB6-2	1	0	0.00000	1	CNB6-2_R10__GX010012_1.MP4	192000	59.94006
CNB6-2	1	0	0.00000	1	CNB6-2_R10__GX020012_2.MP4	67571	59.94006
CNB6-3	0	0	0.00000	1	CNB6-3_L5_GX010009_1.MP4	195840	59.94018
CNB6-3	0	0	0.00000	1	CNB6-3_L5_GX020009_2.MP4	66508	59.94018
CNB6-3	1	0	0.00000	1	CNB6-3_R5_GX010013_1.MP4	218880	59.94006
CNB6-3	1	0	0.00000	1	CNB6-3_R5_GX020013_2.MP4	42396	59.94006
CNB6-4	0	0	0.00000	1	CNB6-4_L6_GX010018_1.MP4	195840	59.94018
CNB6-4	0	0	0.00000	1	CNB6-4_L6_GX020018_2.MP4	67235	59.94018
CNB6-4	1	0	0.00000	1	CNB6-4_R6_GX010026_1.MP4	195840	59.94006
CNB6-4	1	0	0.00000	1	CNB6-4_R6_GX020026_2.MP4	69407	59.94006
CNB6-5	0	0	0.00000	1	CNB6-5_L8_GX010010_1.MP4	249600	59.94018
CNB6-5	0	0	0.00000	1	CNB6-5_L8_GX020010_2.MP4	18471	59.94018
CNB6-5	1	0	0.00000	1	CNB6-5_R8_GX010004_1.MP4	218880	59.94006
CNB6-5	1	0	0.00000	1	CNB6-5_R8_GX020004_2.MP4	47717	59.94006
