"","longitude_dd","latitude_dd","sample_url","sample","date_time","depth_m","status","site","location","annotation_parameters","observer_count","observer_length","observer_habitat_downward","observer_habitat_forward","observer_habitat_backward","observer_habitat_panoramic","successful_count","successful_length","successful_habitat_downward","successful_habitat_forward","successful_habitat_backward","successful_habitat_panoramic","map_marker_colour_rgb","synthesis","campaignid","derived_from_sample"
"188",115.0909157,-34.38021182,"https://dev.globalarchive.org/api/data/SynthesisSample/1739777/?format=feather","NCMP_01052022_CL3-4_BRUV",2022-05-01 08:00:00,27,"No-Take","Cl3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"189",115.0898914,-34.37658418,"https://dev.globalarchive.org/api/data/SynthesisSample/1739778/?format=feather","NCMP_01052022_CL3-5_BRUV",2022-05-01 08:00:00,25,"No-Take","Cl3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"190",115.0988379,-34.38604443,"https://dev.globalarchive.org/api/data/SynthesisSample/1739779/?format=feather","NCMP_01052022_CL4-1_BRUV",2022-05-01 08:00:00,27,"No-Take","Cl4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"191",115.0994062,-34.38347382,"https://dev.globalarchive.org/api/data/SynthesisSample/1739780/?format=feather","NCMP_01052022_CL4-2_BRUV",2022-05-01 08:00:00,27,"No-Take","Cl4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"192",115.0955289,-34.38579242,"https://dev.globalarchive.org/api/data/SynthesisSample/1739781/?format=feather","NCMP_01052022_CL4-3_BRUV",2022-05-01 08:00:00,28,"No-Take","Cl4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"193",115.1019724,-34.38606073,"https://dev.globalarchive.org/api/data/SynthesisSample/1739782/?format=feather","NCMP_01052022_CL4-4_BRUV",2022-05-01 08:00:00,26,"No-Take","Cl4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"194",115.0967954,-34.3880188,"https://dev.globalarchive.org/api/data/SynthesisSample/1739783/?format=feather","NCMP_01052022_CL4-5_BRUV",2022-05-01 08:00:00,29,"No-Take","Cl4","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"195",115.1104418,-34.39314682,"https://dev.globalarchive.org/api/data/SynthesisSample/1739784/?format=feather","NCMP_01052022_CL5-1_BRUV",2022-05-01 08:00:00,29,"No-Take","Cl5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"196",115.1095405,-34.39065872,"https://dev.globalarchive.org/api/data/SynthesisSample/1739785/?format=feather","NCMP_01052022_CL5-2_BRUV",2022-05-01 08:00:00,27,"No-Take","Cl5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"197",115.1074262,-34.39271745,"https://dev.globalarchive.org/api/data/SynthesisSample/1739786/?format=feather","NCMP_01052022_CL5-3_BRUV",2022-05-01 08:00:00,30,"No-Take","Cl5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"198",115.1130732,-34.39080323,"https://dev.globalarchive.org/api/data/SynthesisSample/1739787/?format=feather","NCMP_01052022_CL5-4_BRUV",2022-05-01 08:00:00,27,"No-Take","Cl5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"199",115.1135813,-34.39335053,"https://dev.globalarchive.org/api/data/SynthesisSample/1739788/?format=feather","NCMP_01052022_CL5-5_BRUV",2022-05-01 08:00:00,28,"No-Take","Cl5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"200",115.1216204,-34.40825513,"https://dev.globalarchive.org/api/data/SynthesisSample/1739789/?format=feather","NCMP_01052022_CL6-1_BRUV",2022-05-01 08:00:00,30,"Fished","Cl6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"201",115.1243669,-34.4065293,"https://dev.globalarchive.org/api/data/SynthesisSample/1739790/?format=feather","NCMP_01052022_CL6-2_BRUV",2022-05-01 08:00:00,30,"Fished","Cl6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"202",115.1201434,-34.405634,"https://dev.globalarchive.org/api/data/SynthesisSample/1739791/?format=feather","NCMP_01052022_CL6-3_BRUV",2022-05-01 08:00:00,30,"Fished","Cl6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"203",115.1191248,-34.41037335,"https://dev.globalarchive.org/api/data/SynthesisSample/1739792/?format=feather","NCMP_01052022_CL6-4_BRUV",2022-05-01 08:00:00,24,"Fished","Cl6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"204",115.1176383,-34.40805912,"https://dev.globalarchive.org/api/data/SynthesisSample/1739793/?format=feather","NCMP_01052022_CL6-5_BRUV",2022-05-01 08:00:00,30,"Fished","Cl6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"205",115.1300863,-34.41614272,"https://dev.globalarchive.org/api/data/SynthesisSample/1739794/?format=feather","NCMP_01052022_CL7-1_BRUV",2022-05-01 08:00:00,32,"Fished","Cl7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"206",115.1293174,-34.41323843,"https://dev.globalarchive.org/api/data/SynthesisSample/1739795/?format=feather","NCMP_01052022_CL7-2_BRUV",2022-05-01 08:00:00,31,"Fished","Cl7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"207",115.1261604,-34.41528687,"https://dev.globalarchive.org/api/data/SynthesisSample/1739796/?format=feather","NCMP_01052022_CL7-3_BRUV",2022-05-01 08:00:00,33,"Fished","Cl7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"208",115.1332605,-34.41584357,"https://dev.globalarchive.org/api/data/SynthesisSample/1739797/?format=feather","NCMP_01052022_CL7-4_BRUV",2022-05-01 08:00:00,31,"Fished","Cl7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"209",115.1294048,-34.41869977,"https://dev.globalarchive.org/api/data/SynthesisSample/1739798/?format=feather","NCMP_01052022_CL7-5_BRUV",2022-05-01 08:00:00,31,"Fished","Cl7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"210",115.0228597,-33.51978357,"https://dev.globalarchive.org/api/data/SynthesisSample/1739799/?format=feather","NCMP_17032022_CNB1-1_BRUV",2022-03-16 23:43:41,19.5,"Fished","Cnb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"211",115.0250843,-33.51885253,"https://dev.globalarchive.org/api/data/SynthesisSample/1739800/?format=feather","NCMP_17032022_CNB1-3_BRUV",2022-03-16 23:50:14,23,"Fished","Cnb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"212",115.023227,-33.51740382,"https://dev.globalarchive.org/api/data/SynthesisSample/1739801/?format=feather","NCMP_17032022_CNB1-4_BRUV",2022-03-16 23:56:36,24.5,"Fished","Cnb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"213",115.0262314,-33.52133433,"https://dev.globalarchive.org/api/data/SynthesisSample/1739802/?format=feather","NCMP_17032022_CNB1-5_BRUV",2022-03-16 23:31:09,18,"Fished","Cnb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"214",115.0163857,-33.51702638,"https://dev.globalarchive.org/api/data/SynthesisSample/1739803/?format=feather","NCMP_17032022_CNB2-4_BRUV",2022-03-17 00:27:30,25,"Fished","Cnb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"215",115.0077131,-33.52249608,"https://dev.globalarchive.org/api/data/SynthesisSample/1739804/?format=feather","NCMP_17032022_CNB3-3_BRUV",2022-03-17 02:03:03,26,"No-Take","Cnb3","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"216",114.9962645,-33.53450073,"https://dev.globalarchive.org/api/data/SynthesisSample/1739805/?format=feather","NCMP_17032022_CNB5-1_BRUV",2022-03-17 04:48:55,25.5,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"217",114.993411,-33.53514062,"https://dev.globalarchive.org/api/data/SynthesisSample/1739806/?format=feather","NCMP_17032022_CNB5-2_BRUV",2022-03-17 04:58:37,30.5,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"218",114.9964261,-33.53697522,"https://dev.globalarchive.org/api/data/SynthesisSample/1739807/?format=feather","NCMP_17032022_CNB5-3_BRUV",2022-03-17 04:55:37,26,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"219",114.9988185,-33.53523867,"https://dev.globalarchive.org/api/data/SynthesisSample/1739808/?format=feather","NCMP_17032022_CNB5-4_BRUV",2022-03-17 04:52:37,19,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"220",114.9969027,-33.53242062,"https://dev.globalarchive.org/api/data/SynthesisSample/1739809/?format=feather","NCMP_17032022_CNB5-5_BRUV",2022-03-17 04:45:12,22,"No-Take","Cnb5","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"221",114.9958984,-33.54517237,"https://dev.globalarchive.org/api/data/SynthesisSample/1739810/?format=feather","NCMP_17032022_CNB6-1_BRUV",2022-03-17 06:37:29,27,"Fished","Cnb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"222",114.9982351,-33.54587145,"https://dev.globalarchive.org/api/data/SynthesisSample/1739811/?format=feather","NCMP_17032022_CNB6-2_BRUV",2022-03-17 06:26:28,24,"Fished","Cnb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"223",114.9986032,-33.5480154,"https://dev.globalarchive.org/api/data/SynthesisSample/1739812/?format=feather","NCMP_17032022_CNB6-3_BRUV",2022-03-17 06:34:06,24,"Fished","Cnb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"224",115.0004986,-33.54532763,"https://dev.globalarchive.org/api/data/SynthesisSample/1739813/?format=feather","NCMP_17032022_CNB6-4_BRUV",2022-03-17 06:30:21,21,"Fished","Cnb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"225",114.9983021,-33.54352365,"https://dev.globalarchive.org/api/data/SynthesisSample/1739814/?format=feather","NCMP_17032022_CNB6-5_BRUV",2022-03-17 06:22:11,24,"Fished","Cnb6","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"226",114.9992249,-33.55372773,"https://dev.globalarchive.org/api/data/SynthesisSample/1739815/?format=feather","NCMP_17032022_CNB7-1_BRUV",2022-03-17 06:44:18,27,"Fished","Cnb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"227",114.9994355,-33.55606945,"https://dev.globalarchive.org/api/data/SynthesisSample/1739816/?format=feather","NCMP_17032022_CNB7-2_BRUV",2022-03-17 06:50:15,26.5,"Fished","Cnb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"228",114.997052,-33.55471805,"https://dev.globalarchive.org/api/data/SynthesisSample/1739817/?format=feather","NCMP_17032022_CNB7-3_BRUV",2022-03-17 06:53:28,33,"Fished","Cnb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"229",115.0014148,-33.55378433,"https://dev.globalarchive.org/api/data/SynthesisSample/1739818/?format=feather","NCMP_17032022_CNB7-4_BRUV",2022-03-17 06:47:23,20.5,"Fished","Cnb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/459/?format=feather","https://dev.globalarchive.org/api/data/Annotator/459/?format=feather",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"230",114.9987435,-33.55220888,"https://dev.globalarchive.org/api/data/SynthesisSample/1739819/?format=feather","NCMP_17032022_CNB7-5_BRUV",2022-03-17 06:41:35,26.5,"Fished","Cnb7","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"231",114.9890145,-33.66312987,"https://dev.globalarchive.org/api/data/SynthesisSample/1739820/?format=feather","NCMP_18032022_INB1-1_BRUV",2022-03-18 06:21:29,24.5,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"232",114.992826,-33.66333507,"https://dev.globalarchive.org/api/data/SynthesisSample/1739821/?format=feather","NCMP_18032022_INB1-2_BRUV",2022-03-18 06:23:47,23,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"233",114.9866598,-33.66426748,"https://dev.globalarchive.org/api/data/SynthesisSample/1739822/?format=feather","NCMP_18032022_INB1-3_BRUV",2022-03-18 06:19:06,30,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"234",114.9935376,-33.6604254,"https://dev.globalarchive.org/api/data/SynthesisSample/1739823/?format=feather","NCMP_18032022_INB1-4_BRUV",2022-03-18 06:26:37,16.5,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"235",114.9904999,-33.66485188,"https://dev.globalarchive.org/api/data/SynthesisSample/1739824/?format=feather","NCMP_18032022_INB1-5_BRUV",2022-03-18 06:16:29,22,"Fished","Inb1","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"236",114.981671,-33.66963428,"https://dev.globalarchive.org/api/data/SynthesisSample/1739825/?format=feather","NCMP_18032022_INB2-1_BRUV",2022-03-18 04:35:44,28,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
"237",114.9816604,-33.67126085,"https://dev.globalarchive.org/api/data/SynthesisSample/1739826/?format=feather","NCMP_18032022_INB2-2_BRUV",2022-03-18 04:33:32,30,"Fished","Inb2","Ngari Capes",NA,"https://dev.globalarchive.org/api/data/Annotator/458/?format=feather","https://dev.globalarchive.org/api/data/Annotator/458/?format=feather",NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,"#519259","https://dev.globalarchive.org/api/data/Synthesis/57/?format=feather","2022-03_NgariCapes-MP-Monitoring_StereoBRUVs",NA
